publication_date;doi;bar;pie;hist;bardot;box;dot;violin;approp;flowno;flowyes;sciscore;ethics_label;ethics_title1;ethics_value1;ethics_title2;ethics_value2;ethics_title3;ethics_value3;label2;value2;label3;value3;label4;value4;label5;value5;label6;value6;label7;value7;label8;value8;limitations;jet_pages;trial_n_detected;is_modeling_paper;is_open_data;is_open_code;coi_statement;funding_statement;registration_statement;limitations_detected;has_jet_pages;randomization_detected;randomization_required;blinding_detected;blinding_required;ethics_statement_detected;ethics_statement_required;power_analysis_detected;power_analysis_required;sex_variable_detected;sex_variable_required;inclusion_criteria_detected;inclusion_criteria_required;attrition_detected;attrition_required;subject_demographics_detected;subject_demographics_required;cla_detected;cla_required;ethics_titles;has_consent;has_IRB;has_IRB_or_consent;is_animal_study;has_IRB_only
2022-04-07;10.1101/2022.04.06.22273514;0;0;0;0;0;0;0;0;0;0;5;Ethics;Consent;Participants from Survey 1, willing and able to provide informed consent, will be invited (using a separate survey link) to express interest in participating in an interview to discuss their experiences of healthcare relating to Long COVID and/or LTCs.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;Study design and procedures: This STIMULATE-ICP-DELPHI sub-study of the STIMULATE-ICP project (Symptoms, Trajectory, Inequalities and Management: Understanding Long COVID to Address and Transform Existing Integrated Care Pathways).(33) (Figure 1) STIMULATE-ICP is funded by the National Institute for Health Research (NIHR: COV-LT2-0043)(34) and combines clinical epidemiological studies, a complex randomised trial exploring the benefit of an ICP for Long COVID (IRAS: 1004698), and mixed methods studies exploring inequalities of care and transferability of the ICP to other LTCs (IRAS: 303958).;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;Consent,NA,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-04-13;10.1101/2022.04.12.22273804;0;0;0;0;0;0;0;0;0;0;0;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notrequired.;Blinding;notrequired.;Power Analysis;notrequired.;5;0;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-19;10.1101/2022.05.17.22275034;0;0;0;0;0;0;0;0;0;0;1;Ethics;Consent;Informed consent was verbally obtained from all participants and was documented in their electronic medical record to prevent infection transmission, written informed consent was not obtained.;IRB;The ethics board of the University of Tsukuba Hospital approved the study (approval number: R03-042), including the method of obtaining informed consent.;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;9;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;Consent,IRB,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-06-04;10.1101/2022.06.03.22275903;0;0;0;0;0;0;0;0;0;0;1;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-24;10.1101/2022.05.22.492976;0;0;0;0;0;0;0;0;0;0;0;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notrequired.;Blinding;notrequired.;Power Analysis;notrequired.;0;0;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-26;10.1101/2022.05.25.22275610;0;0;0;0;0;0;0;0;0;0;3;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;We generated this tree using GISAID’s Global Nextregions for context, all BA.2.3 cases from Alaska, and global cases of BA.2.3 from 2021-12-02 through 2022-02-06 that included all cases from before 2022-01-01 and then downsampled to a fifth of the sequences randomly after that date.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-01;10.1101/2022.04.29.22274481;0;0;0;0;0;0;0;0;0;0;3;Ethics;IRB;Data collection: Interviews with HCWs: The authors assert that all procedures contributing to this work comply with the ethical standards of the relevant national and institutional committees on human experimentation and with the Helsinki Declaration of 1975, as revised in 2008.;Consent;All participants provided consent before taking part.;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;24;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-04-22;10.1101/2022.04.21.22274110;0;0;0;0;0;0;0;0;0;0;1;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;The inclusion of these predicted hazard rates absorbs a substantial amount of variance from our regressions of vaccination behavior reported by our participants. 3.2.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-10;10.1101/2022.04.08.22273605;0;0;0;0;0;0;0;0;0;0;4;Ethics;IRB;Study design: The study was authorized by the local ethics committee of the Ruhr-University Bochum (21-7351 and 20-6953-bio).;Consent;The written informed consent was obtained from all the patients.;NA;NA;Inclusion and Exclusion Criteria;"We included healthy age-matched HIV-negative participants (controls; n=20) and PLWH (n=71).";Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;6;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-05-07;10.1101/2022.05.06.22274771;0;0;0;0;0;0;0;0;0;0;3;Ethics;IRB;Ethical review for this study was obtained by the Institutional Review Board (IRB) of Clemson University (IRB # 2021-043-02);NA;NA;NA;NA;Inclusion and Exclusion Criteria;Exclusion criteria is provided in Figure 1, and consists of student athletes, recipient of a vaccine dose other than BNT162b2 or mRNA-1273, individuals receiving the second dose of BNT162b2 less than 21 days after their first dose or second dose of mRNA-1273 less than 28 days after first dose, recipient of a booster dose less than 5 months after the second dose of the mRNA-1273 or BNT162b2, and individuals with invalid vaccination cards.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;The study sample was restricted to young-adult students between 18 and 24 years and university employees between 18 and 64 years.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;13;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IRB,NA,NA;FALSE;FALSE;FALSE;FALSE;TRUE
2022-05-28;10.1101/2022.05.27.22275689;0;0;0;0;0;0;0;0;0;0;2;Ethics;Consent;All participants provided informed consent, and Institutional Review Board (IRB) approval was provided by the Wake Forest School of Medicine.;IRB;All participants provided informed consent, and Institutional Review Board (IRB) approval was provided by the Wake Forest School of Medicine.;NA;NA;Inclusion and Exclusion Criteria;Participants who reported receiving a non-mRNA vaccine or had an undetermined vaccine status were excluded.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;6;0;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;Consent,IRB,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-04-25;10.1101/2022.04.21.22273952;0;0;0;0;0;0;0;0;0;0;2;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notdetected.;Subject Demographics;In brief, between January and April 2021, a representative selection of 45 secondary schools in the Netherlands providing education to 12-18 years-old students in grades 1-6 adopted a risk-based testing policy.;Randomization;These contacts are randomly sampled from their within-school contacts.;Blinding;notdetected.;Power Analysis;notdetected.;15;0;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-17;10.1101/2022.05.16.22275074;0;0;0;0;0;0;0;0;0;0;7;Ethics;IRB;This study was approved by the Institutional Ethics Committee of International Center for chemical and biological Sciences (ICCBS) and institutional review board of the Indus Hospital (Sector 39, Karachi, Sindh, Pakistan).;Consent;All study participants provided written informed consent before enrolling in the clinical trial.;NA;NA;Inclusion and Exclusion Criteria;"2.1 Eligibility: Eligible patients to be enrolled in this study fulfilled all of the following inclusion criteria: (1) age range of 18-75 years; (2) Confirmed SARS-CoV-2 infection by real time reverse transcription polymerase chain reaction (RT-PCR); (3) Mild symptoms cases of grade 2 having any of COVID-19 related fever, sore throat, cough, headache, malaise, nausea, vomiting, diarrhea, muscle pain, or loss of taste and smell symptoms; and (4) capable of providing written informed consent.";Attrition;notdetected.;Sex as a biological variable;"Patients were excluded if they had any of the following: (1) previous confirmed SARS-CoV-2 infection; (2) moderate or critical COVID-19 infection with (a) respiratory failure and requiring mechanical ventilation, (b) shock, or (c) other organ failure requiring intensive care unit (ICU) support; (3) severe primary health conditions associated with cardiovascular, cerebrovascular, pulmonary, hepatic, renal, endocrine and hematological diseases, hematopoietic system (above grade II of cardiac function; ALT & AST are 1.5 times higher than the normal value; Creatinine above the upper limit of normal value) and mental illness or serious diseases affecting their survival, such as cancer or AIDS; (4) administered other antiviral, antibiotics, cough relieving and antihistamine medications within 3 days prior to the visit (including β2 receptor agonists, anticholinergic agents, theophylline, glucocorticoids, cough expectorant and other TCM); (5) history of drug or food allergy; (6) pregnancy, lactating, or fertile women who were planning to conceive in 3 months; and (7) participated in another clinical study in the past 1 month.";Subject Demographics;"2.1 Eligibility: Eligible patients to be enrolled in this study fulfilled all of the following inclusion criteria: (1) age range of 18-75 years; (2) Confirmed SARS-CoV-2 infection by real time reverse transcription polymerase chain reaction (RT-PCR); (3) Mild symptoms cases of grade 2 having any of COVID-19 related fever, sore throat, cough, headache, malaise, nausea, vomiting, diarrhea, muscle pain, or loss of taste and smell symptoms; and (4) capable of providing written informed consent.";Randomization;This phase 2-3, double-blind, randomized, placebo-controlled clinical trial evaluated the efficacy and safety associated with the use of JHQG among nonhospitalized COVID-19 adult Pakistani patients with mild symptoms.;Blinding;Patients and investigators in this trial were blinded to the treatment allocation until the completion of the study.;Power Analysis;2.2 Sample Size Calculation: The sample size was based on detecting a 20% difference in recovery from COVID-19 related symptoms.;5;0;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-05-14;10.1101/2022.05.10.22274892;0;0;0;0;0;0;0;0;0;0;3;Ethics;IRB;Ethical approval was provided by Yorkshire and The Humber - Leeds West Research Ethics Committee ref: 18/YH/0380 (approved as substantial amendment 02 under existing NIHR IRAS249030 research programme).;Field Sample Permit;This analysis was carried out using Constant Comparison17 methods and regular research meetings were conducted to agree interpretation, relevance and meaning of indexing to the TFA domains.;NA;NA;Inclusion and Exclusion Criteria;Participant Selection: Sixteen study participants were interviewed from a pool of 86 study participants from the BASIL pilot study who consented to take part in an interview at initial recruitment (inclusion criteria: aged 65 years or over with two or more physical LTCs).;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;Participant Selection: Sixteen study participants were interviewed from a pool of 86 study participants from the BASIL pilot study who consented to take part in an interview at initial recruitment (inclusion criteria: aged 65 years or over with two or more physical LTCs).;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IRB,Field Sample Permit,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-20;10.1101/2022.05.20.492832;0;0;0;0;0;0;0;0;0;0;3;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notdetected.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-19;10.1101/2022.04.19.488067;0;0;0;0;0;0;0;0;0;0;2;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-16;10.1101/2022.05.16.22275147;0;0;0;0;0;0;0;0;0;0;0;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notrequired.;Blinding;notrequired.;Power Analysis;notrequired.;15;0;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-11;10.1101/2022.04.11.487828;0;0;0;0;0;0;0;0;0;0;2;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notdetected.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-19;10.1101/2022.05.15.22275051;0;0;0;0;0;0;0;0;0;0;4;Ethics;IRB;The study was reviewed by the UCSF Institutional Review Board and given a designation of public health surveillance according to federal regulations as summarized in 45 CFR 46.102(d)(1)(2).;Consent;Written informed consent was obtained from all participants.;NA;NA;Inclusion and Exclusion Criteria;Participants under 18 years of age and adults who were immunocompromised, hospitalized or who had received monoclonal antibody therapy, were excluded from this analysis.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;Participants under 18 years of age and adults who were immunocompromised, hospitalized or who had received monoclonal antibody therapy, were excluded from this analysis.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;12;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-05-25;10.1101/2022.05.23.22275454;0;0;0;0;0;0;0;0;0;0;0;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notrequired.;Blinding;notrequired.;Power Analysis;notrequired.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-06-07;10.1101/2022.06.07.22275493;0;0;0;0;0;0;0;0;0;0;3;Ethics;Consent;The original survey also asked for the individual to consent to opt-in to a future follow-up study.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;"Longitudinal analysis was performed on the individuals who completed the follow-up questionnaire, were in ‘paid employment’ in February 2020 and Winter 2020/21 and completed all five domains of precarious employment (n=429; 41.6% of baseline sample).";Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;The initial recruitment was a postal invitation and follow-up letter 2 weeks later encouraging online completion of a questionnaire (“push to web approach”) delivered to a stratified random sample of 20,000 households (response rate 6.9%).;Blinding;notdetected.;Power Analysis;notdetected.;45;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;NA;NA;Consent,NA,NA;TRUE;FALSE;TRUE;FALSE;FALSE
